,ARID1B,CCL21,CCND2,CD3E,CDC20,CDK6,CDKN2A,CDKN2C,CHEK1,CKS2,COL1A1,ESR1,EZH2,FBLIM1,FGFR4,GAS1,IFNGR1,IGF2,KDR,KIF20A,KRT14,MDM4,MMP9,MUTYH,MYBL1,PGK1,PGR,PIM1,SPOP,TAGLN,TMEM30B,USF1,LINC02593,CCN1,ACTB,CASC3,GUSB,MRPL19,POP4,TTC21B,KIAA1715
caris_160,36.0997,0.154457,38.9204,0.513696,0.123866,19.8855,9.33847,13.0999,1.6288,15.1867,328.612,6.56727,9.46939,4.38818,0.264252,35.0823,312.499,1293.04,106.86,4.6503,0.294843,70.6475,2.70181,14.2819,8.01328,107.996,7.49845,3.95738,149.88,91.3749,56.4199,27.7765,,50.4036,1156.74,60.4176,19.1064,38.7027,10.0173,47.1969,
caris_161,15.8055,0.18004,12.9955,2.4974,0.887206,7.29492,15.7308,2.00029,1.18676,0.84438,201.756,2.09275,1.1702,8.02556,0.124467,35.4962,109.732,128.134,10.8238,0.923971,0.526391,24.0975,3.75123,7.67013,0.803927,22.8295,20.1262,1.94276,24.4781,137.539,40.3034,9.41952,,80.1425,471.979,15.4554,9.03056,7.38413,3.38247,9.81635,
caris_162,30.1376,0.113081,57.9745,0.346642,0.83746,16.9621,55.4276,8.26167,8.7116,3.07282,117.871,17.046,3.66867,6.93104,1.63805,50.9322,466.637,92.9819,20.7093,0.659013,0.198209,55.4549,0.279187,11.6594,1.03476,54.6474,3.25086,1.99706,128.238,376.836,114.407,12.1612,,94.9793,1132.34,49.1306,10.329,26.4153,13.6722,16.2102,
caris_163,49.9304,0.656652,81.8909,0.447048,7.81913,17.7629,14.0757,21.0659,9.93244,5.47833,551.862,0.189338,9.38249,5.95504,0.322482,153.813,105.763,34.8212,11.9638,2.9626,0.411387,115.62,0.374714,58.194,2.95393,47.7952,5.25791,10.3405,115.077,382.001,171.672,56.5101,,489.105,1954.92,45.3291,34.7611,27.292,5.33507,26.4017,
caris_164,23.5238,0.422867,3.01036,0.376379,1.63173,17.2663,8.68836,16.5187,17.7659,39.6984,457.476,2.04304,31.5454,7.86342,15.0573,40.6785,255.193,1672.92,9.54184,8.48374,0.263822,154.26,7.42188,13.2606,16.4777,180.316,21.6103,10.8171,103.325,357.324,44.2218,66.7269,,86.9498,1101.74,50.6543,16.1879,31.2846,10.1518,25.9171,
caris_165,23.6567,0.423651,40.4804,15.6014,4.84779,5.2406,0.698878,13.6203,1.93361,9.93298,82.8995,2.43556,17.4285,9.76859,1.07286,18.0113,311.334,82.4728,13.8686,4.31671,1.46042,59.7345,11.1635,20.5369,6.56248,48.2405,5.93766,3.46631,87.221,100.553,38.1336,15.7346,,14.1281,1090.29,18.8193,34.9895,48.7632,13.9795,44.6376,
caris_166,36.2839,0.289744,5.9848,1.35925,2.60932,9.0424,6.64174,4.45814,0.927455,8.59031,693.626,0.359491,10.3965,6.38862,0.133003,38.7546,1010.34,38.7144,21.3585,5.01963,27.9874,147.907,3.91864,16.3834,5.22459,61.5215,15.2991,6.11794,98.6527,90.9153,50.6151,39.3072,,29.2549,1273.43,42.4025,33.1293,27.1717,11.8004,69.3732,
caris_167,13.5818,4.99983,5.65762,0.468946,0.600879,6.18315,1.23654,9.63844,4.45697,1.89082,332.492,1.76615,2.79966,2.00331,3.31053,13.9302,119.213,744.997,7.60122,1.71775,1.71744,34.178,10.0213,4.70856,1.47319,23.0897,0.25313,3.99335,32.6359,46.6273,15.8908,16.0433,,44.1121,466.935,18.9077,15.4582,11.1474,5.1067,12.5622,
caris_168,20.3045,0.312265,21.9018,0.611457,0.577442,37.3503,2.87186,3.77451,0.859552,10.5402,1040.52,16.5152,5.65177,5.19699,0.342334,24.6442,202.969,1268.81,21.9972,2.21882,0.725233,70.9937,8.42446,7.46193,3.49431,46.1347,20.5162,4.35975,75.2318,115.411,17.7518,36.2553,,29.1322,1123.34,33.9333,21.4131,20.7092,5.39852,24.7314,
caris_169,9.60765,0.732598,30.3755,0.715309,0.398593,2.35838,18.741,2.25146,3.2876,0.913706,232.867,5.43684,0.511986,4.97117,1.94718,11.7206,197.496,190.386,6.19344,0.359268,0.999059,9.75181,27.4459,2.43005,1.15119,22.6076,7.89454,3.94582,9.7142,43.1531,42.8719,6.25277,,15.7892,425.348,8.09265,7.31454,5.71933,1.65299,2.7327,
caris_170,21.9601,0.340977,3.25248,0.304689,0.430206,7.79644,14.1155,3.19862,7.80919,4.34682,166.615,3.99311,16.8017,3.17076,1.74144,36.7226,191.743,271.826,4.71639,3.15349,7.79411,94.5032,6.70374,8.82801,6.52478,25.892,2.47804,5.8225,42.4963,63.7522,27.281,20.5903,,34.0127,502.603,32.3862,12.3718,12.8578,4.80379,29.8262,
caris_171,4.33596,0.394052,3.42696,1.29477,2.76629,0.68233,27.2936,3.90099,24.7092,5.0515,182.268,0.629854,3.4885,0.998723,1.15841,21.8412,49.149,784.288,1.88861,0.685126,0.989207,11.7691,1.26433,1.79629,2.38611,35.0385,7.40094,2.5946,14.4968,86.6122,7.86086,8.03528,,0.855582,388.815,4.63705,5.44836,5.5796,2.4986,3.46595,
caris_172,29.0618,0.737594,44.0553,0.876445,1.6481,19.8079,7.14592,15.5218,8.11343,7.47024,239.477,2.12465,64.6745,11.118,0.373487,0.691069,117.583,622.499,30.6835,21.9485,13.6671,130.869,3.9907,26.6149,34.3603,34.4229,30.688,1.14285,135.438,9.8679,4.53834,33.0598,,9.95698,334.284,36.1182,66.1058,64.7316,22.0045,24.8228,
caris_173,45.3405,0.273683,33.5121,1.07803,3.88474,19.3838,5.272,8.15947,4.22874,10.4142,635.558,1.44421,13.699,5.39069,1.36006,49.5293,239.607,1269.13,12.7527,3.02372,1.57824,110.83,3.2156,15.7969,13.4954,58.8481,0.786088,8.38144,60.6384,63.477,27.0482,36.7401,,24.598,1338.45,45.6021,21.8176,24.0864,8.6708,44.169,
caris_174,8.30904,0.950453,23.169,1.20746,1.80202,7.5836,0.383953,5.72973,3.95179,13.2452,281.028,1.51724,9.07194,1.69224,0.649967,27.5746,126.722,1231.82,3.88434,1.73495,1.60301,45.9621,5.41585,4.21112,8.37838,55.8556,14.2438,2.92691,22.7457,39.0944,21.7249,19.6206,,20.4218,457.964,22.0115,11.4272,12.0581,7.31819,10.5788,
caris_175,40.4612,0.282807,118.314,0.469961,1.82907,29.7254,1.40085,10.4997,2.81476,15.9555,845.843,4.81288,6.48333,9.13966,1.98043,37.7796,396.993,517.195,5.58736,7.8182,0.820515,168.157,11.3052,11.7823,6.75863,63.9624,3.38347,13.6728,86.3657,77.4856,18.1614,41.2578,,19.6914,2037.83,46.7502,35.6153,40.9228,14.1971,15.2361,
caris_176,14.0275,0.289609,9.1671,0.863003,0.865171,12.9607,2.05734,1.80742,5.46898,3.25404,193.094,38.8561,6.71529,5.52502,0.945524,17.8161,162.267,224.564,14.294,1.03186,6.69441,33.3012,17.155,11.5821,1.8974,30.2636,2.88482,5.27375,31.6325,99.8032,60.2423,15.7206,,28.9364,571.557,20.2184,13.836,10.7234,3.14451,15.808,
caris_177,57.9604,2.05221,4.83005,1.96401,4.58337,1.4552,7.07144,4.72581,2.24955,23.285,202.133,1.33796,44.3393,1.82686,0.389732,4.9231,41.027,14.6964,47.5694,8.25357,0.994688,73.5623,2.49408,9.2493,2.95573,29.3274,33.4994,0.776683,33.8819,38.1396,1.44497,18.1472,,2.51696,484.128,35.0838,30.6655,11.0349,3.79662,22.8734,
caris_178,28.9655,0.367958,15.7131,0.396265,0.655157,14.061,29.851,5.94597,3.22198,1.7975,681.556,0.263191,4.16235,3.65518,1.37241,32.0289,148.119,70.7881,16.585,0.807681,0.636169,53.0495,0.561873,7.90962,1.99384,29.233,110.25,2.27833,60.6678,67.3471,55.325,17.0659,,31.9566,591.502,27.0782,13.5651,10.2216,4.15516,17.4865,
caris_179,22.7234,0.203968,71.2166,1.24233,1.6378,22.208,23.0395,15.7918,23.4434,22.0998,349.211,0.283108,4.25808,3.60247,3.0906,41.9544,173.42,612.027,24.8301,1.06492,2.39024,45.8382,3.23052,7.9485,6.49092,150.639,14.6174,11.2938,68.6482,174.71,44.4076,20.6369,,80.9331,1225.96,38.5039,35.2401,25.5338,10.1987,26.787,
caris_180,21.0948,0.530992,2.35424,2.98994,0.332777,27.0108,0.85736,11.5044,1.006,127.275,2539.73,1.36639,30.3022,10.2697,0.633628,5.845,115.675,412.503,8.33899,36.9093,4.61798,167.483,2.18841,11.2193,7.29747,77.8127,7.15997,6.81863,119.806,12.9542,0.982267,25.2369,,28.1337,1273.25,70.2111,32.7495,73.3936,27.5295,59.787,
caris_181,47.7288,6.86879,7.01103,2.82893,1.12372,9.69806,7.5953,2.88645,2.41037,11.6244,344.007,1.0772,9.38689,15.9172,3.7537,22.9031,482.158,48.1757,28.8426,1.71642,0.413048,85.851,0.604345,27.5455,5.86285,51.5817,0.281289,2.67549,100.104,226.847,193.932,34.2958,,406.161,1988.5,52.7899,33.0791,26.91,9.96166,40.0998,
caris_182,39.7102,0.418774,51.0428,6.55893,1.2474,3.78236,1.79835,10.8928,5.165,12.2048,264.792,1.69693,7.1338,9.10345,0.150672,45.1694,384.213,62.0603,23.5497,0.504282,0.490663,83.4889,3.09042,7.94158,4.54824,38.9762,8.59347,3.13984,104.853,216.962,235.761,32.9218,,48.292,734.5,36.8106,20.0293,30.1833,10.9621,43.3872,
caris_183,65.6262,0.225521,186.053,2.65681,0.369306,5.22491,1.40776,0.624583,3.31039,23.795,2068.11,4.01924,8.71627,20.7892,1.28289,4.66597,440.398,1381.27,15.3025,2.36,10.3698,71.3663,4.06492,29.5139,2.8748,42.2791,14.9362,11.2556,60.8674,73.8061,3.27567,43.2649,,40.5006,1872.94,27.9756,34.4933,27.0817,6.67159,22.1959,
caris_184,14.0708,1.45004,45.2192,1.71114,1.73805,6.97113,4.09364,2.36337,3.3089,2.50397,428.456,0.529706,4.34288,4.62521,0.531702,6.11332,118.1,31.0336,8.4271,0.893601,0.791156,50.1157,1.61589,4.55168,2.69244,40.1756,14.8005,2.63715,45.692,36.8979,38.5229,10.0112,,34.4623,484.357,17.7949,10.369,12.0247,6.81121,17.4388,
caris_185,30.876,0.500358,8.22689,4.67593,0.468153,47.6458,6.00141,2.1534,1.80678,33.9138,3763.76,7.27112,26.5094,10.7306,0.1527,16.2938,80.9061,1334.88,10.0963,17.1406,5.08519,115.971,10.665,18.5052,3.62272,180.848,11.8797,21.9646,123.161,56.6659,1.26856,49.4125,,28.1316,1965.59,73.2657,35.539,29.9845,15.2929,59.2128,
caris_186,16.0942,0.847793,12.7688,0.43009,3.27968,15.8744,21.1843,9.88366,3.15692,4.3456,193.568,1.55353,2.33963,4.36838,3.77812,31.7113,68.5246,438.516,8.80428,0.427825,1.25867,33.9712,0.724019,6.84613,1.45225,30.0338,0.205962,1.25608,40.2824,73.3431,24.3913,14.6197,,55.7,734.656,24.5578,15.1006,11.2565,5.30228,12.4663,
caris_187,10.5313,0.407882,22.1095,0.212183,1.10651,6.34177,11.856,5.82404,7.82298,3.29212,81.8826,0.46277,2.19525,2.23192,0.311315,10.9812,189.593,620.423,15.6434,0.713635,51.6669,48.9136,101.126,3.70404,3.56284,44.6276,2.82875,1.51576,39.3787,45.7627,15.628,10.2219,,12.5716,452.367,11.5745,13.1648,24.186,6.59818,13.6162,
caris_188,20.5805,0.342493,35.772,0.22698,1.42178,19.1792,42.2198,15.7589,2.37915,53.6966,373.674,2.70058,14.9344,6.65998,2.09658,77.8253,545.633,1299.19,18.674,3.13363,0.143936,96.4768,0.695654,7.74913,16.2941,119.928,3.85216,5.96763,113.844,72.7662,47.494,36.9233,,6.83676,1206.2,47.1594,25.1282,44.3582,22.985,43.1681,
caris_189,39.1884,0.132977,28.2254,0.295607,3.70472,23.0621,0.582159,22.9804,16.8147,23.0667,1365.99,0.99766,3.62759,15.0048,2.86786,18.8286,488.456,798.252,211.509,0.798832,28.5638,96.3122,17.3485,17.1289,5.2439,64.8032,20.9742,9.00454,94.1137,217.241,15.5383,32.7374,,89.5943,2092.94,48.0377,23.7854,38.1508,16.6226,35.29,
caris_190,33.3412,0.253673,48.3239,0.707022,1.04508,87.4373,5.0461,2.1076,13.9927,49.6538,1491.24,1.40393,10.7454,11.05,0.975578,5.28057,89.2712,1483.68,6.78438,7.17292,0.815817,91.9674,7.26759,13.0622,7.45701,72.1393,0.194949,4.94251,84.7932,263.439,0.607689,57.1038,,8.61213,1533.29,64.2047,16.9848,34.7582,10.8624,40.4313,
caris_191,53.3852,0.132631,4.17258,1.05453,15.8809,8.18459,3.97708,23.4285,2.09166,50.3556,362.746,1.62149,26.1941,19.7735,0.487057,17.7675,180.444,1228,7.87108,9.00266,0.376281,85.2465,0.644054,14.157,13.9044,92.2964,1.21679,9.90231,90.0577,320.359,24.4583,39.2945,,19.5525,1031.92,66.9435,51.6102,49.6273,15.1741,39.773,
caris_192,20.2481,0.112868,33.7548,1.2911,0.955607,14.5421,0.304137,3.58672,5.75287,8.90312,589.007,0.215058,3.63228,1.5922,0.41262,39.2751,178.307,1007.43,12.5946,1.61525,20.5311,43.9844,2.13387,8.67536,2.18094,50.4893,0.67466,1.49312,52.1513,28.1888,29.223,30.8756,,8.9283,1350.35,25.324,21.9949,11.4581,5.02267,18.0473,
caris_193,21.3114,0.223476,27.4502,0.27873,5.0184,13.3927,0.437286,2.64274,0.951595,5.76968,390.705,0.813008,7.12804,7.2385,2.92642,26.6427,138.218,364.72,6.62195,1.18606,0.196767,87.5166,2.14104,9.72598,3.22374,42.4264,39.4942,1.63429,49.788,75.1779,95.6073,21.4957,,61.3915,1050.36,36.1284,9.82393,9.39006,4.37878,23.0866,
caris_194,11.2466,15.9228,9.51891,1.62233,0.912705,10.0391,7.67011,1.33834,1.61452,3.42017,505.399,2.71102,2.79804,1.72083,0.590834,2.26452,56.1633,289.095,1.58328,1.90263,3.45612,23.9745,0.297695,3.81371,0.725078,17.7166,0.758563,3.6467,22.808,38.5671,9.38721,11.6417,,8.41221,383.427,13.8989,10.3253,6.82808,2.05703,9.78665,
caris_195,4.47157,0.804225,14.9477,0.327956,1.02137,1.50638,12.9357,4.89312,2.16204,10.3167,266.744,0.199826,4.25259,0.443233,0.154502,10.1608,40.3241,635.143,2.43141,1.54938,1.6519,16.114,6.5644,3.249,2.544,37.7358,2.64523,0.911792,13.216,23.0996,16.1432,13.132,,4.52927,329.819,10.4101,7.56042,3.94511,3.15135,6.36923,
caris_196,41.4225,0.236755,3.49463,0.127954,0.216973,3.8468,18.515,1.5772,7.65233,12.569,1450.63,0.421493,16.8842,6.41288,3.60576,4.55015,40.3932,552.151,6.31088,4.976,1.23524,65.0745,2.44344,14.1138,2.36997,26.0672,0.865975,12.6338,31.5732,97.8358,21.3049,24.1721,,12.5707,884.535,28.6758,19.2839,9.27546,3.65023,19.5441,
caris_197,34.5209,1.09951,20.7027,0.731832,20.5439,25.616,0.191263,10.5752,9.19073,15.7273,1086.85,2.24346,10.2007,7.39498,1.08657,30.1081,362.58,859.925,54.8863,3.70156,1.88541,115.407,3.0278,6.93094,6.34295,84.1297,2.78184,4.32008,96.722,72.3712,25.5552,20.6459,,86.1561,897.399,43.8016,17.8835,34.8047,13.7352,43.6806,
caris_198,29.2594,0.305635,26.1593,0.853789,1.05645,10.704,0.322447,6.61942,11.1864,31.2841,1362.69,1.27488,14.282,16.2764,1.46385,35.1774,95.0783,1293.6,13.4723,7.56704,0.101203,116.12,2.79547,13.1406,10.0089,112.593,1.8346,27.2931,101.503,152.852,7.10711,83.1088,,91.2991,875.192,49.0077,35.509,29.292,10.0074,43.1592,
caris_199,20.6587,1.47645,1.80754,0.17903,0.186788,19.7453,1.43723,12.9904,6.06753,17.5533,564.257,5.00317,22.4638,8.81769,0.505581,8.087,65.052,122.467,7.78348,8.81321,510.834,58.1352,0.570716,9.04423,6.39676,45.8233,30.1817,10.9855,56.6771,57.4703,51.1918,30.5629,,4.21085,1021.57,37.6746,18.558,9.34421,5.86032,24.0178,
caris_200,9.51677,0.245246,21.331,1.86439,5.5072,23.9635,3.11196,2.43545,2.38576,35.6848,424.932,3.09584,8.06849,5.45806,1.01302,2.55826,21.8522,989.361,3.81189,5.56416,0.627058,41.2341,17.3062,7.05643,1.98375,25.4476,2.87161,8.6701,64.7904,25.5475,9.91724,24.7195,,4.46368,466.302,23.2028,21.1523,9.82601,2.85454,14.1668,
caris_201,23.1458,0.862347,4.84892,0.826686,1.37729,2.43286,2.33052,2.4088,0.978313,6.56776,101.858,3.74588,9.12314,2.8737,0.126139,7.94243,82.6276,72.7418,3.81503,1.66141,6.9271,32.4411,2.68883,13.9947,2.63719,51.5551,9.40094,3.79181,62.7279,31.867,4.35576,22.5692,,5.89066,686.824,28.305,16.5979,11.5752,2.88339,17.1241,
caris_202,3.26775,0.15194,3.74693,1.39277,2.06988,7.32434,0.414674,3.66573,1.03888,3.39123,158.828,2.24429,1.78845,2.22892,0.75744,6.52956,21.2141,122.752,0.982517,0.902118,4.12587,8.49076,58.6328,2.35202,0.5098,20.0433,2.76891,0.943526,10.5284,152.068,7.60719,4.83073,,14.2032,208.406,7.87443,4.58437,4.97581,1.44617,4.2784,
caris_203,14.3388,0.227469,2.48793,0.279328,0.501649,4.072,4.17633,2.22635,7.40535,2.73956,113.991,4.06013,2.80535,1.5318,0.471877,3.23748,211.612,54.8446,30.9582,0.520148,0.297646,32.2821,3.75028,11.905,1.47311,25.9973,42.8427,0.462276,35.5496,57.4165,34.3072,15.1511,,32.1422,418.751,18.9306,9.70168,12.7608,4.89361,11.6815,
caris_204,37.9335,0.575564,9.09325,2.10928,0.689039,23.3836,3.20737,4.97355,1.67134,32.6766,1048.53,0.726129,12.7807,8.48207,0.455567,15.2045,92.4182,640.295,10.2164,10.6596,20.2427,114.351,4.32715,9.5967,5.18166,105.234,45.825,8.50485,88.009,426.467,14.934,48.4982,,19.432,1478.12,55.157,24.8547,26.4363,8.90418,41.9203,
caris_205,13.0329,0.217244,3.73504,1.42211,3.43091,3.73332,10.2774,2.15055,2.77232,1.04546,78.3639,2.30892,2.29023,2.95913,10.707,2.97879,65.1132,191.307,9.30941,0.495944,7.48286,29.419,1.45515,6.99774,2.12984,9.08631,7.12933,0.63186,15.6572,55.4671,36.849,7.58422,,15.0234,313.676,12.6079,6.50862,3.39776,1.76391,11.7396,
caris_206,4.79733,0.453557,12.1931,0.311239,0.819724,1.0466,0.57843,0.477422,7.46701,9.83633,556.36,1.35635,2.94821,5.3886,0.760965,1.19721,21.3527,711.547,1.54658,2.03652,1.38583,8.64072,0.782434,4.10366,0.972959,17.5743,80.7069,2.35719,9.14986,18.6742,0.918272,6.42944,,10.0555,427.893,4.12306,5.6027,3.78588,2.06597,2.07942,
caris_207,39.089,0.2946,31.7034,0.417993,2.19524,26.9961,20.4926,8.40244,2.34507,21.8532,33.2868,0.692708,6.50941,2.9821,5.38652,11.501,612.247,67.0809,3.29761,5.35551,0.680451,88.1061,15.0862,15.2025,4.35328,46.2729,8.25774,5.99077,93.0806,98.1536,48.7634,37.9334,,62.8168,1232.23,28.8762,33.7237,35.9391,12.6001,36.5483,
caris_208,47.3964,0.137256,41.6651,0.20785,3.00273,11.9355,0.343992,2.32398,4.55301,4.25838,886.515,2.32017,5.93297,15.9447,0.926655,42.5431,421.856,78.2344,62.2375,1.42825,0.114468,56.8197,0.869693,20.0057,3.20185,42.1206,15.0943,3.87147,73.2606,209.763,162.638,18.2384,,171.396,1761.4,32.471,23.1544,22.3917,7.56438,27.2107,
caris_209,19.9165,0.374545,14.9854,0.292893,0.21434,17.7298,4.00656,7.58448,2.41117,14.9647,952.775,12.9311,13.4735,9.27229,1.63413,33.2254,248.87,1124.75,11.3981,5.82334,8.4231,112.053,1.31382,9.94254,12.2222,89.8352,41.4962,7.03008,123.836,249.086,48.7121,73.7772,,16.2752,1442.12,50.97,32.9324,42.0698,23.1781,64.6365,
caris_210,32.5888,0.113577,58.8715,3.29353,0.413575,6.43639,15.9499,6.32858,3.22146,8.07006,183.425,0.777204,6.49552,5.31266,0.462019,56.2806,278.365,44.8185,5.90333,2.12101,0.241238,42.8345,0.198209,3.34533,4.99381,68.3205,42.0553,8.97717,63.3559,588.801,86.0653,23.0497,,116.371,837.715,40.6962,16.7001,10.4998,7.5939,21.7974,
caris_211,24.7288,1.4733,56.5623,0.519626,3.36436,12.9739,9.4448,3.46579,2.05179,5.04022,587.653,4.30073,3.49705,6.49793,0.39491,38.366,436.276,787.499,11.5902,1.93727,1.75377,64.9054,0.384942,13.2082,3.98153,50.6962,2.66071,14.622,73.9172,37.3743,29.6516,19.993,,17.3443,1550.11,20.2451,26.0116,22.6979,6.10242,14.3981,
caris_212,24.5586,2.65258,14.0725,2.02101,1.01432,30.6601,2.87152,6.29916,7.47174,6.44554,652.329,1.54489,4.81055,2.25281,14.6935,31.4438,320.419,291.878,8.96402,1.25855,0.447763,75.4035,0.658578,7.0652,1.94196,41.5417,53.8395,2.01993,59.9858,96.635,28.6082,32.2396,,18.6963,858.24,40.326,17.9172,18.0029,6.06257,17.2784,
caris_213,25.0094,0.190398,1.34448,0.550997,0.343536,13.9264,18.8699,11.1064,3.28368,8.06552,1052.08,1.87372,14.5278,5.00416,1.03346,30.2517,251.963,367.844,8.47758,2.79896,6.40181,115.851,3.27653,14.4793,9.20707,54.4749,11.1583,5.93472,80.99,139.949,76.829,30.6957,,22.0549,1477.59,37.5605,28.1004,28.8379,11.4176,31.8948,
caris_214,22.537,0.24954,74.6889,0.379808,0.251024,10.3276,5.63793,12.8665,11.0195,11.811,1080.58,0.15748,4.49768,6.58739,0.778251,46.7178,152.777,941.678,10.6668,1.54995,10.1609,68.7224,0.216285,12.1682,8.67788,69.5913,13.1691,3.48044,64.0387,148.502,47.9173,37.198,,19.5665,1177.58,46.1601,18.0915,24.3367,8.43216,27.1836,
caris_215,16.8298,0.244487,0.923095,0.825497,1.05684,23.6047,8.50632,10.4634,3.09842,31.5708,560.745,28.7038,11.1149,6.16604,0.215548,131.022,341.516,1749.37,11.7133,4.04442,0.751319,70.1105,9.17085,5.64932,15.7666,126.574,5.38257,6.63764,70.0338,83.6574,48.4518,28.664,,69.5902,1244.11,44.2412,28.8569,36.1968,11.395,37.5273,
caris_216,34.903,0.133795,6.88758,0.453686,1.33845,8.88208,21.1173,7.13721,1.83154,9.34769,286.251,1.53233,13.5962,5.86533,0.115109,15.8749,239.763,97.5035,39.9985,3.68783,18.8611,50.2809,1.31158,19.4456,3.83437,40.4691,0.433927,1.45949,61.6025,149.788,158.128,28.9259,,51.9114,1139.19,32.1265,19.0249,25.112,8.52075,20.2352,
caris_217,28.7684,2.31974,20.4336,16.6957,6.42541,4.04901,9.88107,7.0774,13.9284,45.1587,164.123,1.82615,2.62072,6.37447,2.00185,2.76355,234.285,404.943,7.56727,2.11404,0.273741,96.4394,0.51798,17.058,3.11523,15.8611,37.4873,3.64142,39.9479,71.1827,1.28862,19.728,,21.1728,558.866,24.0971,8.60964,18.9489,4.63073,29.4385,
caris_218,71.4512,0.119711,12.6019,1.51247,1.6289,141.602,9.08066,4.27661,3.35792,2.69135,965.956,0.452959,19.5216,5.60772,0.459396,1.20762,146.164,554.656,89.5594,19.5696,19.5062,102.029,0.722035,14.7908,4.86942,169.617,0.131382,26.4033,67.4234,46.8288,0.963215,29.1518,,30.6589,1185.26,72.0215,40.0313,26.9988,6.26215,72.1112,
caris_219,44.6635,0.306042,36.0329,0.103002,0.591173,52.7778,3.60572,8.71954,12.9649,38.6544,394.333,2.172,8.92614,12.2501,0.206813,9.95312,289.857,2536.43,39.4534,1.20343,1.58997,71.2574,0.807801,17.3058,1.77895,49.6105,1.81849,6.89137,75.6388,36.9987,32.2621,31.7249,,128.447,1385.32,77.0822,24.7916,17.9537,8.16758,30.4076,
caris_220,23.9297,1.07617,2.91121,30.5447,13.5704,24.2536,10.4193,0.307857,3.22101,3.1067,1728.47,1.22003,10.6095,10.1508,1.07433,2.74092,53.1135,1216.74,6.48174,11.5005,1.06663,62.6839,16.1761,6.0367,1.33262,78.1822,60.4239,9.25005,44.3183,107.532,0.482576,22.3425,,14.5287,643.692,34.5313,21.4263,14.7828,8.43943,23.1711,
caris_221,18.2296,0.38479,8.54923,0.404948,0.628812,21.9305,2.28997,11.7987,6.17322,12.0685,93.621,2.50851,4.55888,7.06112,0.529115,19.6147,231.448,298.554,22.6454,1.55284,0.160442,42.496,0.366961,11.067,2.49677,39.216,10.4329,2.13682,70.1541,70.2076,27.9182,21.7063,,17.7579,922.486,29.3612,14.4845,18.1675,7.15544,26.2374,
caris_222,22.9111,0.583363,27.183,1.79884,0.303994,15.8461,28.2163,10.4037,0.97225,2.76556,277.34,4.59839,6.95773,1.22089,0.217116,7.89151,178.103,1317.3,6.29996,2.22725,24.8256,25.1552,16.5294,3.04157,3.65999,93.5616,0.117159,4.47961,35.5953,38.6088,57.5841,11.7083,,19.4728,802.707,23.777,12.1406,18.7491,10.5735,17.2822,
caris_223,6.72868,0.232519,7.01777,0.646478,0.535935,8.46998,4.94117,0.354895,48.1309,8.33318,127.579,2.00992,1.66223,2.95598,1.96669,13.1513,33.6879,130.314,1.48333,0.649589,0.658578,16.7366,1.04477,1.54672,0.661761,29.4477,1.60769,4.84728,10.0206,50.8988,17.124,8.95743,,18.3903,376.293,10.1231,8.02321,2.51133,1.7741,4.69422,
caris_224,27.8397,3.22314,52.1144,2.10247,2.05239,50.7837,0.180375,10.1351,3.96741,9.47894,86.6675,2.70076,45.7702,17.3539,0.33706,6.29241,58.5027,211.033,43.1915,30.9859,0.251355,138.501,0.283535,28.0965,39.6757,24.4996,18.463,12.7418,127.404,20.5221,12.3706,30.9691,,8.95621,219.956,20.6641,80.9886,93.4974,17.325,82.7798,
caris_225,13.6844,2.21806,59.1483,0.753081,0.42492,21.5452,4.49668,12.1383,0.961351,0.949715,327.04,1.30204,8.61435,0.590154,1.02661,15.4025,166.532,1039.29,14.3214,3.31036,0.636986,81.9509,1.80616,10.2789,9.40657,44.2208,19.9183,1.63218,71.697,38.1158,29.4083,28.4941,,32.665,850.24,31.3576,14.9273,17.4501,8.26308,27.4498,
caris_226,4.56951,0.158378,0.70347,0.681341,0.867778,2.46574,3.60444,0.805567,8.11137,43.5687,104.378,1.65724,2.3597,0.720204,0.449394,3.09298,13.2993,626.155,2.15701,0.921886,0.18145,30.0452,2.10687,2.3529,0.934475,14.7703,22.8115,0.438688,13.8161,45.9457,0.337644,6.33995,,0.432813,79.8991,9.4089,4.64046,5.34239,2.64914,15.0691,
caris_227,19.5125,0.181941,16.2242,4.85812,3.81982,53.152,12.3555,5.86351,2.78855,15.2822,351.579,1.6388,18.3071,4.94219,0.163973,8.7238,167.654,0.722685,7.88853,6.05817,0.101237,40.4144,1.91216,14.0152,11.5694,74.3195,5.69666,12.9087,58.4215,47.8965,1.12443,39.4561,,32.0099,2514.36,36.4779,44.9484,16.4907,11.1292,21.1736,
caris_228,10.0833,0.197984,16.4183,0.236623,1.21373,17.1582,18.3817,2.67523,6.69873,29.5806,595.629,0.420194,5.12244,1.89673,1.17493,10.1564,129.8,381.242,2.43743,3.28897,0.637022,25.8922,0.863033,3.00716,2.52298,62.0839,0.476377,3.38392,26.9479,116.566,0.309563,15.341,,105.473,628.428,19.6798,14.3928,10.0308,3.16414,9.63984,
caris_229,25.5143,0.378982,25.6154,0.286989,0.149717,28.8242,11.342,19.3582,3.92871,22.1921,389.93,0.728181,16.1041,5.45628,0.602329,16.606,134.262,1262.37,10.8669,9.22606,8.57693,91.5959,7.89183,6.26266,5.88227,43.213,11.4676,2.65302,55.5476,119.923,53.0089,38.9468,,35.1328,1330.2,42.5573,18.1907,20.906,8.55209,28.4697,
