,ARID1B,CCL21,CCND2,CD3E,CDC20,CDK6,CDKN2A,CDKN2C,CHEK1,CKS2,COL1A1,ESR1,EZH2,FBLIM1,FGFR4,GAS1,IFNGR1,IGF2,KDR,KIF20A,KRT14,MDM4,MMP9,MUTYH,MYBL1,PGK1,PGR,PIM1,SPOP,TAGLN,TMEM30B,USF1,LINC02593,CCN1,ACTB,CASC3,GUSB,MRPL19,POP4,TTC21B,KIAA1715
QM227,14.7030374,0,46.004883,2.788038,2.26368,3.201815,17.8743128,32.103981,2.416260159,21.4326,302.795503,1.0979253,3.28279,5.269843,0.352548,74.1809,104.40326,6348.266872,2.2184,3.435841,1.05647,3.94431408,0.669214,9.2266462,2.629283,89.7364,4.66343,11.79038,42.37884391,817.493337,28.4702,89.953862,,83.945831,2157.305185,45.42002,46.0003227,28.32537,53.599463,5.432428,9.240831
QM228,12.84636457,0.0139227,7.62633,0.727022,5.16753,1.4723,23.6951571,52.927391,3.6189616,37.08,202.8234361,0.4360744,6.830331,9.774104,0.95972875,76.965,68.850654,1694.688917,0.975428,7.386673651,702.34857,7.886033694,0.579975,10.19426243,1.269829,57.54844,0.1861189,9.177778,35.21258325,1607.754251,58.9451,46.665193,,72.91013,1438.212783,28.530931,37.28674666,15.65962992,70.8486463,5.9957847,4.7335496
QM229,14.51595611,0,83.029312,0.420748,0.3067026,0.871211,9.025982,62.163532,1.3662667,5.2291,178.503602,0.712686,0.818824209,8.17298,1.05874,159.518,99.878254,180.155095,0.368335,0.0692384,1.994166,3.86777086,0.678358,17.427399,0.3565845,69.578224,38.7987574,0.957016,44.160049,1912.859488,13.4748,42.98767,,25.59644,952.7206833,32.577279,17.62443,35.00828,49.99778,5.037314,11.2227563
QM23,18.60689354,0,1.7293491,3.11900894,1.44358,2.4368261,2.1498939,5.110403,6.231058,13.409,5.0819452,1.2325259,12.0104176,6.1045462,0.35277,59.6491,75.473706,470.0263805,0.114264,2.619691,0.735689,5.819985423,0.228673,7.99045714,1.541717,142.708851,22.3210732,1.406845,50.9960952,585.483559,161.136236,42.4285198,,12.1383126,767.710313,36.9332156,26.5493971,30.944041,65.6436167,7.699685793,7.782253
QM230,14.3767505,0.314973,30.7707,38.161719,1.990129,2.308771,2.325484,16.941863,2.343901,9.85027,754.0838364,0.4648785,3.4710518,14.28118,2.183999,106.704,61.106201,2972.66646,2.83596,3.436264,0.0942187,10.74836698,1.58345,33.8133879,1.099781,42.0631,1.6124838,12.201959,37.002037,1191.907943,25.3279,84.840291,,184.3356,1621.834891,28.710098,48.650783,16.49235,34.859565,5.887286,3.992519
QM231,11.38039518,0,87.225708,0.6456047,1.617614,7.2570211,3.6200747,79.792201,1.795444,19.0294,141.8797571,0.95863753,2.477544,18.6244573,1.659437,150.471,88.0119,3387.626486,2.77716,1.1693843,2.198053,7.92500746,0.346084,9.227002131,0.750033,61.053777,6.69984,5.680112,42.173516,821.90189,5.65527,27.756332,,133.85356,1179.272092,35.9372616,29.3631919,27.2558273,44.290894,8.3102638,8.8231509
QM232,5.9766424,0.332494,27.41735,16.3392611,2.88333,3.465051,4.659393,14.8652041,1.86161,17.7018,542.557764,0.251839,1.13187,10.80897,0.28013,77.8595,17.4665,5022.129788,0,5.02894,0.103897,7.0969946,0.918523,26.685482,0.9425458,14.86683,1.034208,7.67977,23.33722,768.9067674,8.10964,55.317574,,28.54303,3517.559408,24.670473,28.37119,7.04968,30.490829,3.87736,5.811133
QM233,8.6362663,0.24552,21.392137,7.53670249,2.467431,2.1846541,8.853586,94.11106,1.7417703,5.96218,135.4430044,0.4211403,1.727682,7.0798251,2.0868728,37.9307,36.226641,483.5619528,1.27896,0.215755,1.27798,5.096854267,0.129299,19.83130616,0.647414,32.38097,0.404169,7.296874,20.512025,5507.882762,8.42658,66.25128,,654.8567,3403.732434,29.55057,49.021074,12.69385,48.524076,5.6044732,2.8307792
QM235,11.5091474,0.0529488,26.437126,4.8553578,1.02908,2.3696761,0.9831791,161.900437,2.25211134,11.6804,288.2748329,0.750474,0.6480863,11.1705126,0.691342,36.6657,30.1893,791.739933,0.0616265,0.326267,0.0323859,4.093951901,0.0108619,13.9383967,0.326556,17.83296,0.5189158,4.971725,40.3788052,1619.035763,36.4697,34.7701747,,146.471,2239.581734,28.456134,40.6470288,13.65846,58.2664616,6.7715,4.603373
QM236,19.116121,0.12958,14.517032,3.7613592,2.5645,6.0551729,9.7210181,101.688983,2.4023763,9.20225,221.5934525,1.0166137,2.40065506,14.349553,1.2608216,121.671,120.42122,698.96474,0.533075,1.0257058,80.4630407,6.19048386,0.119313,12.13944408,1.1210839,46.530874,5.8193039,7.8471,43.5403265,1538.701097,138.525,47.300246,,624.26803,1412.814405,31.618617,49.1635967,23.854732,53.571115,10.742099,8.322002
